name,entry,duration,park_id
Priya Davis,2024-07-31 13:35:23,19,112
Aisha Ahmed,2023-05-21 01:08:30,38,128
Fatima Patel,2024-05-14 08:05:16,31,151
Amina Khan,2021-07-03 23:02:03,25,125
Omar Bautista,2022-07-13 03:54:04,11,104
Usha Takahashi,2022-05-30 05:42:53,18,123
Tariq Chung,2022-11-04 01:19:15,2,158
Nina Lam,2021-01-15 23:47:18,36,136
Xia Yu,2023-06-24 07:59:58,8,156
Aisha Khan,2020-07-05 21:58:57,4,107
Tariq Mendez,2020-12-06 10:26:55,30,157
Jin Takahashi,2024-07-03 00:25:18,48,140
Nina Xian,2020-03-07 01:23:38,59,107
Fatima Qureshi,2022-09-19 03:21:33,65,116
David Wong,2020-02-19 03:01:31,15,105
Esteban Hassan,2023-05-08 01:17:15,5,109
Maria Davis,2021-12-18 17:00:58,69,137
Karim Vasquez,2021-06-22 22:27:51,32,113
Raj Nguyen,2023-09-13 21:10:08,52,102
Binh Ramirez,2023-10-24 06:22:10,58,161
Raj Garcia,2021-11-30 04:42:09,25,146
Amina Escobar,2023-02-17 22:48:25,20,101
Usha Vasquez,2024-05-08 22:34:55,1,116
Hiroshi Ramirez,2023-12-07 16:24:45,39,117
Priya Patel,2022-09-22 22:45:07,42,117
Fatima Bautista,2021-06-09 17:56:02,66,103
Fatima Ishikawa,2020-02-19 07:45:19,48,105
Esteban Qureshi,2022-08-21 16:49:00,16,159
Priya Xian,2024-03-26 01:25:27,63,133
Xia Jones,2020-02-01 10:57:14,29,138
Esteban Singh,2021-12-09 19:25:17,42,152
Amina Ahmed,2023-03-30 00:02:41,59,111
Zain Ali,2023-11-06 18:31:40,18,160
Tariq Bautista,2022-04-02 05:00:25,70,147
Jin Wong,2023-12-07 21:19:20,30,145
Elena Bautista,2024-01-27 04:37:39,28,128
Usha Jones,2023-03-26 13:22:11,68,151
Carlos Nguyen,2024-05-02 21:22:24,61,126
Darius Fujimoto,2022-03-07 13:54:21,20,108
Maria Ali,2024-05-18 11:16:25,8,126
Sofia Jones,2020-04-18 11:03:12,5,150
Darius Escobar,2024-07-28 15:48:33,62,151
Linh Bautista,2020-10-03 03:52:14,5,125
Ibrahim Escobar,2021-02-25 11:34:55,40,154
Usha Nguyen,2023-08-10 22:54:29,40,139
Chen Ramirez,2023-05-07 16:06:45,67,153
David Khan,2023-09-19 19:48:30,4,155
Esteban Garcia,2021-06-20 02:30:20,47,134
Linh Vasquez,2024-02-17 04:27:57,60,127
Raj Zhang,2024-07-28 18:05:14,39,116
Ibrahim Ahmed,2023-11-11 10:40:31,54,153
Zain Fujimoto,2022-10-25 13:20:47,70,109
Amina Jones,2021-09-26 10:13:53,50,136
Usha Hassan,2023-05-10 03:32:53,18,126
Ibrahim Singh,2020-12-01 19:18:31,48,154
Yasmin Bautista,2020-10-31 02:31:43,46,117
Raj Jones,2022-04-20 17:12:21,36,152
Esteban Khan,2022-02-22 12:19:03,9,113
Jin Takahashi,2023-02-13 21:38:13,45,140
Priya Garcia,2021-10-13 12:20:48,71,139
Amina Fujimoto,2021-12-19 19:38:26,64,128
Usha Garcia,2021-02-06 18:24:02,48,139
Xia Yu,2020-05-12 14:44:30,23,110
Aisha Jones,2022-02-16 09:24:21,18,109
Nina Patel,2024-02-27 07:25:27,3,109
Maria Ishikawa,2023-08-08 12:43:38,20,110
Binh Takahashi,2022-09-13 17:53:41,22,138
Maria Fujimoto,2022-06-14 07:58:56,11,146
Omar Ramirez,2023-03-13 09:34:43,26,124
Amina Davis,2020-06-06 10:12:23,7,151
Binh Bautista,2020-12-23 04:12:14,35,111
Tariq Ramirez,2021-11-08 10:40:11,30,126
Jin Xian,2024-08-02 22:14:15,42,111
Zain Takahashi,2023-01-03 14:25:13,2,159
Tariq Ali,2022-01-07 19:40:38,20,150
Xia Fujimoto,2020-01-02 06:40:28,51,113
Esteban Qureshi,2024-07-28 19:13:51,52,158
Amina Davis,2020-08-23 15:01:18,17,134
Nina Jones,2024-08-03 03:52:55,25,137
Priya Xian,2021-06-13 23:42:29,19,103
Nina Qureshi,2022-03-26 21:18:25,66,145
Xia Davis,2023-03-27 00:06:00,36,120
Ibrahim Yu,2020-03-28 02:05:22,59,122
Fatima Escobar,2023-12-27 19:50:09,43,156
Zain Bautista,2022-02-26 11:58:45,11,107
Fatima Garcia,2021-12-11 22:25:38,57,101
Elena Garcia,2022-03-12 10:13:58,70,161
Clara Vasquez,2020-11-26 00:26:28,54,110
Carlos Garcia,2022-02-06 19:32:30,67,104
Binh Zhang,2024-09-20 07:15:07,57,162
Binh Zhang,2022-11-10 14:40:35,47,148
Zain Takahashi,2022-08-29 00:53:41,62,123
Maria Lam,2021-11-16 10:21:25,21,160
Raj Davis,2022-02-10 20:06:12,13,127
Elena Ali,2021-12-11 10:31:39,64,150
Sofia Escobar,2020-06-04 10:33:34,22,151
Fatima Jones,2022-05-21 16:48:53,48,156
Clara Mendez,2021-11-21 22:13:11,61,128
Amina Ahmed,2024-09-14 05:27:00,62,159
Amina Xian,2021-01-21 05:30:01,53,110
Clara Patel,2021-12-31 07:21:29,49,136
Elena Lam,2022-03-05 09:35:22,9,141
Yasmin Zhang,2022-12-13 06:04:51,6,160
Raj Xian,2023-03-18 17:57:30,4,117
Amina Wong,2022-04-27 14:45:26,41,120
Maria Khan,2024-03-18 13:46:17,43,139
Zain Ahmed,2021-02-17 06:22:50,19,127
Zain Ali,2023-07-15 21:53:36,10,112
Chen Patel,2024-08-28 12:41:51,71,115
Clara Escobar,2023-07-25 22:29:22,4,118
Raj Patel,2022-08-14 21:22:36,69,120
Fatima Khan,2022-07-24 18:04:51,19,135
Vinh Takahashi,2021-04-30 09:30:49,32,154
Esteban Takahashi,2020-10-17 16:37:27,42,112
Raj Garcia,2024-05-31 21:54:14,40,142
Zain Singh,2023-05-07 20:44:28,59,103
Yasmin Davis,2020-08-22 22:12:33,62,102
Binh Nguyen,2022-04-22 01:02:09,65,123
Darius Singh,2021-03-06 18:17:12,45,112
Sofia Mendez,2021-06-08 00:09:27,14,151
Binh Ishikawa,2021-02-05 09:30:00,16,117
Linh Chung,2021-11-02 01:56:19,32,103
Tariq Wong,2020-04-16 20:05:48,10,128
Carlos Ali,2021-11-28 19:57:47,18,126
Binh Qureshi,2022-06-12 10:58:07,28,110
Karim Bautista,2021-07-09 08:56:20,19,104
Carlos Yu,2023-03-05 18:23:18,39,132
Binh Garcia,2021-08-09 19:18:00,63,146
Usha Nguyen,2020-05-08 19:02:16,34,140
Yasmin Chung,2021-02-05 04:19:22,2,110
Vinh Ishikawa,2020-08-23 06:10:27,46,156
David Escobar,2020-05-16 02:20:01,15,110
Omar Mendez,2024-03-30 08:36:35,20,108
Clara Fujimoto,2020-11-15 07:22:35,48,132
Amina Takahashi,2022-11-17 17:56:37,58,106
Hiroshi Singh,2022-08-23 13:39:57,54,156
Maria Khan,2022-02-15 15:06:00,39,109
Usha Ishikawa,2020-08-09 19:24:30,25,122
Binh Wong,2021-11-21 21:20:10,52,112
Karim Ahmed,2024-08-22 12:31:49,47,162
Elena Takahashi,2020-03-30 15:04:35,45,122
Aisha Fujimoto,2023-09-02 05:59:58,9,132
Linh Mendez,2021-04-28 18:45:31,56,124
Omar Ahmed,2020-03-12 17:04:42,8,107
Xia Khan,2022-12-16 02:13:43,13,116
Usha Zhang,2021-04-18 20:11:09,42,154
Aisha Qureshi,2021-07-03 07:44:57,50,154
Binh Wong,2020-12-30 08:57:12,37,112
Omar Jones,2021-11-29 21:34:46,57,140
Maria Takahashi,2021-01-26 16:57:49,41,102
Binh Garcia,2021-06-03 18:15:41,10,159
Xia Nguyen,2020-05-16 00:10:45,32,157
Darius Zhang,2020-06-17 20:08:59,49,127
Clara Lam,2024-03-07 11:50:08,58,115
Xia Jones,2024-04-08 15:27:34,33,137
Esteban Ali,2023-08-26 00:46:43,17,152
Carlos Chung,2022-09-30 09:13:25,7,146
Raj Ishikawa,2024-01-18 00:29:15,2,120
Hiroshi Vasquez,2022-07-12 09:22:00,56,131
Carlos Khan,2021-12-26 14:41:38,45,100
Darius Khan,2021-12-12 04:03:28,25,151
Zain Escobar,2020-10-03 04:12:38,53,141
Elena Singh,2024-01-05 16:54:10,41,160
Tariq Patel,2021-03-18 02:45:25,44,122
Fatima Davis,2020-07-04 19:36:59,36,152
Chen Jones,2021-10-20 07:10:32,59,156
Nina Chung,2020-03-19 19:35:46,20,113
Omar Bautista,2020-07-07 06:56:17,7,143
Maria Takahashi,2023-12-14 05:01:42,17,156
Priya Davis,2021-07-24 23:43:59,40,146
Fatima Garcia,2024-03-20 20:55:06,17,117
Zain Davis,2021-12-28 23:17:52,21,127
Nina Garcia,2022-01-15 04:12:37,48,136
Ibrahim Takahashi,2020-10-29 01:06:36,27,139
Xia Ramirez,2022-08-20 03:59:07,31,113
Xia Jones,2022-04-11 22:24:56,53,128
Chen Ishikawa,2020-02-07 10:34:19,50,146
Carlos Bautista,2024-10-18 13:32:25,43,128
Darius Garcia,2024-10-08 14:01:57,69,139
Raj Davis,2023-12-01 20:45:41,62,106
Elena Bautista,2024-04-09 17:21:07,20,127
Clara Xian,2024-06-09 05:35:15,55,130
Priya Escobar,2022-03-21 08:47:37,27,158
Jin Lam,2024-08-18 19:33:38,5,144
Nina Singh,2020-12-06 04:11:17,34,129
Priya Lam,2023-05-28 12:35:11,22,148
Amina Hassan,2020-10-21 13:32:28,31,127
David Khan,2023-08-08 05:10:06,8,136
Darius Davis,2024-09-04 02:33:46,60,137
Raj Hassan,2020-03-03 14:08:03,35,128
Sofia Ishikawa,2024-08-13 07:29:01,71,131
Darius Garcia,2024-04-18 12:20:07,50,147
Xia Ramirez,2023-12-17 05:50:21,17,157
Linh Singh,2021-06-13 09:47:09,42,127
Sofia Ishikawa,2020-03-31 20:04:10,59,104
Zain Mendez,2023-05-19 00:23:40,26,154
Fatima Qureshi,2020-08-12 16:00:00,13,155
Esteban Takahashi,2024-06-17 09:01:30,33,101
Nina Vasquez,2023-08-22 10:05:40,6,154
Esteban Nguyen,2022-04-07 08:08:29,16,116
Xia Fujimoto,2020-01-12 05:52:11,58,109
Omar Singh,2023-05-21 02:56:10,38,118
Esteban Ahmed,2022-08-03 10:03:09,13,154
Priya Nguyen,2020-09-17 16:39:47,48,152
Maria Vasquez,2022-11-30 21:00:21,44,131
Elena Xian,2023-07-08 15:54:38,41,134
Nina Lam,2020-08-21 16:07:59,71,143
Ibrahim Hassan,2023-11-19 01:52:11,19,124
Zain Ali,2023-03-26 23:23:08,27,143
Sofia Wong,2023-12-31 22:06:20,45,113
Vinh Ramirez,2021-11-27 01:57:38,42,122
Aisha Yu,2023-08-20 15:43:34,30,129
Vinh Yu,2020-05-17 18:06:24,45,123
Vinh Lam,2022-02-23 15:54:03,55,145
Binh Qureshi,2020-05-24 18:42:23,19,115
Vinh Yu,2020-08-13 03:06:09,6,149
Xia Qureshi,2021-05-22 08:12:52,7,160
Maria Chung,2022-01-18 00:30:08,7,119
Maria Garcia,2021-05-07 02:47:37,23,107
Aisha Davis,2022-01-10 12:24:37,64,108
Binh Chung,2023-04-15 14:21:05,26,127
Esteban Ali,2024-03-01 06:58:36,35,124
Nina Jones,2021-09-29 13:58:37,14,136
Yasmin Ishikawa,2023-12-11 18:53:52,34,147
Sofia Qureshi,2020-04-01 18:17:59,50,101
Chen Ali,2023-09-23 10:46:52,4,150
Vinh Mendez,2024-01-10 16:40:36,53,152
Yasmin Ahmed,2024-03-29 22:00:26,9,132
Ibrahim Ishikawa,2024-04-30 23:21:41,26,123
Karim Lam,2020-04-14 19:05:07,62,100
Binh Ahmed,2021-02-12 18:51:16,64,155
Ibrahim Lam,2024-07-15 07:23:04,21,113
Binh Qureshi,2023-05-20 06:56:11,2,130
Clara Singh,2021-06-19 15:44:55,41,137
Yasmin Takahashi,2023-04-12 00:11:50,9,151
Omar Vasquez,2021-12-30 09:38:00,13,157
Chen Ishikawa,2023-05-21 03:55:39,62,155
Aisha Qureshi,2024-03-26 05:08:31,63,122
Omar Fujimoto,2024-07-29 02:44:00,8,131
Tariq Khan,2020-05-16 01:45:58,41,128
Fatima Mendez,2023-08-20 23:17:41,1,151
Tariq Khan,2021-02-09 23:26:46,17,147
Esteban Qureshi,2020-09-11 09:09:20,51,104
Elena Zhang,2021-02-15 12:57:48,44,156
Tariq Ramirez,2023-01-03 07:21:51,7,113
Chen Qureshi,2020-06-22 23:54:29,58,128
Jin Ishikawa,2022-02-16 07:17:21,2,162
Darius Hassan,2021-07-13 09:50:57,1,116
Omar Vasquez,2024-04-16 19:16:19,24,134
Linh Ahmed,2022-10-05 03:17:10,47,118
Linh Ahmed,2022-08-07 16:38:28,61,127
Nina Singh,2020-09-19 01:46:37,70,119
Fatima Khan,2020-07-06 14:01:21,68,111
Aisha Patel,2021-08-23 10:38:14,12,110
Esteban Ahmed,2024-10-11 22:44:52,57,129
Binh Ali,2020-07-12 04:56:27,65,130
Carlos Patel,2022-06-08 07:27:08,16,119
Tariq Chung,2023-12-22 07:43:22,32,160
Raj Ramirez,2024-08-19 17:29:25,50,123
Darius Nguyen,2022-03-14 17:46:59,68,111
Maria Singh,2021-01-08 06:40:48,66,150
Sofia Vasquez,2021-10-21 17:30:07,40,147
Carlos Fujimoto,2024-07-27 17:57:53,43,156
Fatima Lam,2024-02-21 17:27:50,68,149
Nina Xian,2020-12-24 00:38:56,30,153
Fatima Patel,2022-06-19 15:16:26,46,133
Zain Ali,2021-09-28 03:27:25,51,158
Omar Jones,2021-10-28 18:50:47,3,127
Karim Mendez,2023-07-01 12:10:23,63,135
Yasmin Patel,2024-06-28 11:50:17,33,122
Jin Chung,2022-01-12 00:11:27,28,132
Vinh Jones,2021-11-05 07:56:53,56,103
Clara Xian,2021-01-24 06:06:32,28,132
Tariq Zhang,2023-11-26 21:33:07,9,142
David Vasquez,2021-03-18 01:37:22,58,154
Usha Chung,2021-11-26 09:27:13,53,123
Maria Nguyen,2023-08-31 02:01:12,33,160
Zain Vasquez,2020-01-24 10:40:37,14,116
Hiroshi Yu,2020-11-01 01:43:17,66,136
Raj Nguyen,2023-10-29 19:28:41,19,104
Usha Jones,2023-05-25 10:53:18,46,142
Xia Vasquez,2020-03-22 04:43:57,9,142
Darius Bautista,2024-01-18 05:23:25,36,115
Hiroshi Fujimoto,2023-10-21 19:55:27,17,158
Esteban Fujimoto,2023-05-26 06:06:12,59,143
Tariq Ali,2020-09-12 04:37:56,3,161
Elena Singh,2023-02-03 20:47:47,46,144
Nina Chung,2022-11-01 04:52:48,28,123
Yasmin Takahashi,2022-05-20 21:27:23,5,130
Chen Davis,2020-10-09 03:45:44,56,153
Ibrahim Hassan,2022-08-10 15:50:32,57,147
Xia Ahmed,2021-03-20 18:01:30,61,101
Vinh Vasquez,2024-10-17 16:36:22,33,116
Zain Patel,2021-06-30 22:27:31,58,154
Binh Davis,2022-02-05 00:39:26,4,143
David Lam,2021-08-31 08:56:25,13,153
Karim Ahmed,2022-08-23 01:37:49,51,152
Sofia Qureshi,2020-06-12 04:29:52,8,159
Fatima Ramirez,2021-01-05 04:39:59,9,147
Omar Fujimoto,2023-10-17 03:28:00,45,110
Ibrahim Patel,2022-09-10 16:58:34,27,110
Yasmin Hassan,2021-06-02 13:59:09,46,139
Binh Zhang,2024-06-26 07:59:13,56,145
Karim Mendez,2024-04-28 09:03:59,53,142
Omar Ramirez,2020-04-02 14:38:10,1,160
Hiroshi Ali,2021-07-07 15:37:30,42,123
Jin Qureshi,2021-12-05 10:43:46,63,116
Yasmin Wong,2021-03-12 17:02:36,12,154
Esteban Fujimoto,2020-06-30 01:58:53,4,120
Raj Mendez,2023-02-04 19:49:58,31,161
Omar Xian,2023-07-19 09:57:04,36,149
Hiroshi Ali,2020-07-05 20:36:12,1,139
Darius Takahashi,2020-02-23 03:25:49,59,113
Amina Ali,2022-01-15 18:31:49,61,151
Darius Ramirez,2021-12-29 21:41:42,7,116
Karim Yu,2021-05-18 06:10:20,15,111
Omar Xian,2020-02-16 04:19:26,12,129
David Ishikawa,2020-03-02 02:10:32,6,113
Aisha Escobar,2024-10-15 19:39:49,21,105
Carlos Garcia,2020-01-23 09:17:39,70,108
Chen Khan,2023-07-13 08:11:04,38,143
Vinh Zhang,2024-05-02 16:29:30,23,124
Fatima Bautista,2021-12-01 22:27:41,47,160
Yasmin Ramirez,2023-09-07 03:45:21,26,143
Usha Escobar,2021-08-10 08:37:58,66,117
Hiroshi Lam,2022-02-11 19:05:00,35,148
Omar Ali,2022-11-24 13:22:02,66,106
Clara Ishikawa,2022-08-26 10:15:32,51,144
Amina Lam,2021-12-28 00:54:59,46,156
David Xian,2020-11-19 04:58:18,59,122
Nina Jones,2022-08-24 21:49:20,19,129
Zain Khan,2022-02-15 02:36:10,55,124
Usha Zhang,2023-03-02 19:13:22,63,157
Maria Zhang,2020-06-20 12:51:16,7,122
Aisha Bautista,2021-10-28 05:22:30,18,143
Hiroshi Fujimoto,2023-10-30 06:11:20,44,102
Vinh Davis,2021-02-28 22:13:46,2,150
Binh Ali,2023-08-06 09:33:30,24,154
Darius Xian,2020-01-06 00:51:41,52,107
Raj Bautista,2020-04-06 17:38:00,62,107
Xia Garcia,2021-10-01 02:54:51,18,135
Zain Garcia,2024-04-02 06:07:06,18,160
Fatima Zhang,2023-09-16 14:15:57,37,105
Vinh Ishikawa,2022-12-17 00:21:02,28,106
Elena Bautista,2022-09-19 13:36:48,18,137
Omar Escobar,2024-09-01 04:45:54,43,102
Sofia Singh,2020-06-18 18:05:43,40,147
Raj Yu,2022-12-10 11:25:08,12,151
Zain Wong,2024-03-27 19:10:24,45,129
Carlos Ishikawa,2022-07-09 04:51:42,26,143
Vinh Ramirez,2024-06-20 22:36:51,51,128
Yasmin Wong,2024-08-05 23:06:05,50,140
Clara Yu,2020-07-12 06:46:45,18,160
Hiroshi Ramirez,2024-05-17 00:22:28,44,144
Linh Ali,2022-03-13 08:25:42,29,143
Karim Lam,2020-06-28 11:55:29,24,110
Zain Mendez,2020-08-14 08:43:27,41,124
Omar Qureshi,2022-01-30 06:12:50,32,108
Carlos Lam,2024-05-30 04:09:00,20,116
Nina Vasquez,2021-07-14 05:24:30,12,139
Darius Xian,2020-12-12 13:41:14,69,144
Carlos Vasquez,2020-11-26 10:37:48,30,112
Darius Khan,2020-08-11 14:15:32,69,135
Hiroshi Davis,2022-02-05 13:28:15,26,122
Tariq Singh,2022-05-13 02:13:55,49,118
Fatima Xian,2023-11-17 13:16:31,34,142
Amina Bautista,2022-11-08 15:47:37,5,127
Fatima Nguyen,2020-09-03 02:52:58,2,143
Esteban Zhang,2021-03-14 15:04:41,20,109
Nina Ishikawa,2023-04-29 02:53:48,21,145
Zain Mendez,2023-05-10 14:05:07,11,106
Jin Lam,2024-04-02 05:02:03,9,104
Fatima Hassan,2022-07-23 03:02:32,70,135
Fatima Qureshi,2024-05-24 01:46:21,44,148
Karim Jones,2021-10-14 17:28:40,19,127
Usha Khan,2022-08-02 13:11:23,22,102
Esteban Ahmed,2020-07-10 08:45:20,67,124
Vinh Fujimoto,2020-10-14 04:05:57,25,146
Nina Vasquez,2020-11-19 09:10:23,23,120
Carlos Khan,2024-07-30 08:53:03,12,139
Chen Jones,2024-05-20 21:07:08,13,156
Karim Qureshi,2020-06-24 00:36:01,34,104
Darius Takahashi,2022-02-03 10:50:56,7,141
Ibrahim Hassan,2022-12-27 07:12:40,42,118
Priya Vasquez,2020-05-14 12:52:08,65,129
Xia Vasquez,2022-10-07 20:14:14,13,135
Elena Xian,2024-04-23 00:47:53,3,150
Clara Qureshi,2020-11-05 21:27:32,38,140
Esteban Wong,2021-05-30 19:25:27,29,150
Fatima Ramirez,2020-12-11 06:16:07,18,126
Jin Jones,2021-08-27 23:45:19,18,102
Sofia Hassan,2023-11-27 18:02:02,44,136
Karim Zhang,2023-11-08 15:07:08,10,113
David Wong,2021-02-12 15:48:43,44,131
Yasmin Garcia,2022-01-27 23:11:24,24,157
Usha Escobar,2022-06-09 13:16:26,33,162
Jin Qureshi,2021-03-10 12:07:26,52,161
Carlos Fujimoto,2020-04-23 08:59:26,69,158
Zain Yu,2024-01-20 07:50:23,63,118
Zain Ramirez,2020-10-19 22:56:23,11,120
Clara Yu,2022-09-24 17:32:57,63,161
David Qureshi,2020-04-21 17:22:00,66,115
Nina Singh,2024-02-01 19:02:48,64,162
Usha Chung,2022-12-24 07:27:58,3,142
Xia Ali,2021-10-16 15:18:08,24,146
Priya Mendez,2022-04-24 16:45:34,20,130
Clara Ali,2024-10-07 20:39:22,65,136
Fatima Yu,2023-12-17 23:33:00,20,143
Linh Bautista,2021-11-30 23:44:18,3,110
Raj Yu,2020-11-28 02:56:12,8,131
Darius Wong,2024-06-21 02:19:41,45,115
Xia Ishikawa,2020-03-09 06:01:28,56,120
Clara Wong,2023-04-13 05:25:49,4,127
Hiroshi Ramirez,2021-04-09 20:25:28,39,128
Priya Patel,2023-01-24 10:54:53,49,155
Priya Fujimoto,2020-10-30 07:00:41,59,138
Elena Vasquez,2023-12-20 13:49:32,65,122
Carlos Mendez,2021-01-14 06:42:53,44,162
Binh Jones,2022-01-13 19:27:51,56,143
Chen Hassan,2023-02-03 05:52:12,4,122
Fatima Singh,2020-03-01 19:08:11,11,120
Zain Ramirez,2022-06-15 21:57:29,13,105
David Zhang,2023-09-15 06:12:15,43,132
Elena Vasquez,2021-08-29 18:01:50,17,132
Tariq Qureshi,2020-11-17 23:27:37,66,156
Hiroshi Hassan,2021-01-01 04:44:52,49,106
Sofia Ali,2021-10-06 15:34:53,24,137
Omar Davis,2020-05-19 07:09:26,21,139
Aisha Vasquez,2022-07-21 17:53:33,23,131
Omar Zhang,2020-05-29 17:33:01,9,105
Sofia Nguyen,2020-01-01 17:59:15,8,116
Hiroshi Takahashi,2023-09-19 18:21:53,43,145
Raj Vasquez,2022-04-24 13:23:50,42,101
Vinh Ali,2022-03-22 21:25:21,27,110
Usha Khan,2021-12-09 09:18:24,19,155
Hiroshi Nguyen,2024-10-03 15:40:31,40,105
Esteban Fujimoto,2020-02-19 18:07:33,68,105
Elena Escobar,2020-06-10 01:09:44,14,156
Hiroshi Takahashi,2020-03-24 07:49:56,59,140
Priya Ishikawa,2020-03-14 12:28:50,67,115
Darius Mendez,2024-02-29 13:37:36,52,153
Elena Zhang,2022-01-31 17:41:13,14,160
Tariq Ali,2020-10-01 14:42:18,43,104
Zain Fujimoto,2021-03-06 14:35:24,67,147
Omar Patel,2021-07-24 23:02:36,8,148
Hiroshi Bautista,2021-06-24 19:48:23,50,141
Tariq Jones,2021-05-08 11:32:57,44,142
Nina Xian,2024-04-17 17:04:38,2,118
Ibrahim Chung,2021-08-17 15:19:08,18,120
Nina Ali,2021-04-06 17:56:16,18,158
Jin Nguyen,2020-04-25 03:26:15,17,101
Darius Davis,2020-12-19 09:08:22,12,155
Zain Davis,2022-07-09 11:44:03,30,143
Usha Hassan,2023-01-19 04:57:30,28,119
Linh Ramirez,2023-03-18 12:54:52,71,152
Clara Khan,2022-08-14 03:02:06,25,139
Esteban Ramirez,2024-03-06 12:23:45,62,150
Carlos Davis,2021-06-10 18:05:25,2,130
Binh Lam,2023-07-01 15:25:10,11,132
Tariq Lam,2023-12-03 01:09:33,30,133
Usha Mendez,2024-01-31 05:25:52,48,152
Ibrahim Xian,2024-08-09 18:46:36,40,129
David Qureshi,2022-10-09 21:10:55,22,155
Yasmin Yu,2023-02-24 08:01:37,15,150
Esteban Takahashi,2023-09-02 21:22:40,6,122
David Hassan,2023-01-10 06:48:17,31,162
Fatima Xian,2023-11-18 10:32:30,66,119
Nina Lam,2022-05-24 15:32:19,12,102
Clara Fujimoto,2022-07-17 06:17:23,71,103
Darius Garcia,2023-11-09 21:02:46,34,113
Vinh Wong,2021-09-08 19:38:58,54,123
Jin Garcia,2020-02-25 22:41:50,21,119
Clara Zhang,2021-09-03 03:26:44,16,105
Fatima Ramirez,2022-01-31 02:40:01,55,140
Jin Jones,2024-10-03 15:27:12,13,151
Ibrahim Ali,2024-03-21 11:33:19,50,113
Binh Lam,2023-06-18 14:59:13,19,139
Clara Mendez,2020-05-09 08:19:07,23,148
Aisha Xian,2023-06-04 21:08:43,58,101
Xia Davis,2022-08-21 03:03:25,36,148
Carlos Mendez,2024-09-15 12:38:45,38,105
Aisha Ishikawa,2024-09-18 11:34:09,10,134
Sofia Singh,2021-09-17 06:00:21,14,154
Linh Takahashi,2020-01-02 05:36:57,53,123
Darius Garcia,2023-11-12 02:43:25,25,153
Jin Wong,2023-06-26 18:26:24,44,108
Tariq Patel,2021-01-26 15:19:26,2,157
Amina Vasquez,2024-07-14 08:47:17,48,160
Vinh Davis,2021-12-24 08:51:05,44,105
Binh Wong,2021-03-03 21:26:25,54,137
Xia Bautista,2023-02-05 08:28:04,17,161
David Escobar,2020-12-28 02:51:29,68,120
Chen Xian,2024-09-19 10:11:43,38,124
Sofia Bautista,2023-08-02 06:46:07,62,122
Tariq Zhang,2021-06-19 06:35:55,45,111
Jin Mendez,2024-04-19 17:27:17,38,100
Esteban Patel,2020-07-29 00:20:55,2,151
Karim Jones,2022-06-28 10:41:18,23,106
Hiroshi Takahashi,2022-11-24 08:05:30,5,120
Aisha Khan,2022-08-20 02:24:09,35,112
Fatima Ali,2022-04-02 20:09:43,17,120
Amina Davis,2020-03-04 12:40:33,50,152
Linh Yu,2020-07-25 13:39:15,20,162
Usha Vasquez,2020-11-24 03:09:48,8,150
Vinh Takahashi,2020-08-26 05:36:45,13,149
Usha Escobar,2022-09-10 06:43:11,56,118
Nina Davis,2020-08-01 00:05:55,52,155
Ibrahim Escobar,2023-06-13 00:53:51,61,125
Hiroshi Bautista,2024-09-15 03:26:54,47,156
Darius Lam,2021-02-08 22:52:59,32,152
Hiroshi Zhang,2022-12-23 07:21:03,29,135
Darius Nguyen,2022-09-02 03:30:44,11,107
Carlos Qureshi,2022-11-02 16:34:11,68,157
Xia Takahashi,2021-08-19 21:24:54,42,111
Hiroshi Ishikawa,2020-04-27 02:09:04,47,157
Binh Ishikawa,2024-05-16 00:57:37,54,128
Hiroshi Ishikawa,2020-08-16 18:20:37,34,149
Fatima Ishikawa,2021-11-08 13:22:44,23,128
Chen Vasquez,2021-02-21 16:08:26,64,127
Tariq Patel,2024-06-11 14:17:00,60,157
Usha Chung,2021-08-08 15:27:30,65,118
Karim Chung,2020-09-20 12:54:21,7,108
Esteban Ahmed,2020-02-18 06:10:33,60,148
Jin Singh,2023-11-22 12:05:41,4,132
Linh Wong,2020-11-27 18:46:14,42,145
Omar Jones,2020-04-22 13:34:20,56,134
Omar Takahashi,2022-04-13 14:55:41,54,132
Aisha Zhang,2021-01-15 06:43:40,17,142
Usha Davis,2024-10-05 20:02:00,1,152
Chen Ali,2023-06-09 07:01:02,4,133
Priya Fujimoto,2020-10-10 07:33:00,48,110
Xia Vasquez,2023-06-13 15:00:27,54,154
Vinh Vasquez,2022-09-21 02:16:54,32,134
Zain Wong,2022-05-02 05:22:24,8,152
Jin Davis,2022-04-10 16:47:28,22,137
Maria Davis,2023-04-12 12:18:17,6,137
Tariq Bautista,2022-10-02 04:39:24,42,160
Raj Jones,2023-09-07 04:59:15,60,112
Yasmin Mendez,2023-06-25 05:58:20,52,122
Clara Bautista,2021-08-14 12:34:03,36,142
Binh Xian,2020-01-26 08:40:04,45,157
Priya Ishikawa,2024-06-21 10:15:37,63,150
Omar Vasquez,2020-07-16 01:57:43,43,126
Nina Mendez,2020-03-29 21:36:58,19,130
Aisha Ahmed,2023-01-12 05:42:33,32,122
Fatima Vasquez,2021-02-06 20:33:46,69,103
Hiroshi Qureshi,2023-06-09 17:33:33,38,143
Tariq Fujimoto,2021-06-03 16:16:08,32,149
